game_id,team,off_epa_pass,off_epa_rush,cpoe,def_epa_pass,def_epa_rush
2010_02_ARI_ATL,ARI,-0.5172553643462531,0.24075842360840538,-8.646730426698923,0.34840351135265724,0.16810869325698247
2010_02_ARI_ATL,ATL,0.34840351135265724,0.16810869325698247,-1.8989698961377144,-0.5172553643462531,0.24075842360840538
2010_02_BAL_CIN,BAL,-0.42091247907886703,0.0893383907736279,-13.104583743291023,-0.06513077740022041,-0.25261532040794604
2010_02_BAL_CIN,CIN,-0.06513077740022041,-0.25261532040794604,-10.386144369840622,-0.42091247907886703,0.0893383907736279
2010_02_BUF_GB,BUF,-0.6637549274916333,-0.017482352535807877,-0.6809314919842614,0.4276644965288571,0.09789570420281962
2010_02_BUF_GB,GB,0.4276644965288571,0.09789570420281962,9.092725607855566,-0.6637549274916333,-0.017482352535807877
2010_02_CHI_DAL,CHI,0.345885027950878,-0.32481039201459694,24.722323298454285,-0.0014249874217094742,-0.20441311523027253
2010_02_CHI_DAL,DAL,-0.0014249874217094742,-0.20441311523027253,2.140359113029405,0.345885027950878,-0.32481039201459694
2010_02_HOU_WAS,HOU,0.33561296239925287,-0.014544611913552588,10.585168204628504,0.41133770317908536,-0.21296800251002423
2010_02_HOU_WAS,WAS,0.41133770317908536,-0.21296800251002423,9.842987515424428,0.33561296239925287,-0.014544611913552588
2010_02_JAX_SD,JAX,-0.19379212409630434,-0.31083038593541185,4.47417519441465,0.4395490747123951,0.057581108026594545
2010_02_JAX_SD,LAC,0.4395490747123951,0.057581108026594545,15.412578412464686,-0.19379212409630434,-0.31083038593541185
2010_02_KC_CLE,CLE,-0.04248779300201733,-0.3901727043110161,-5.320223877506871,0.042176819285203344,-0.19847998086004032
2010_02_KC_CLE,KC,0.042176819285203344,-0.19847998086004032,-3.7496900452034816,-0.04248779300201733,-0.3901727043110161
2010_02_MIA_MIN,MIA,0.001795430958736688,-0.4229108681735982,-3.9893056948979697,-0.36119726862102625,-0.030867189901661787
2010_02_MIA_MIN,MIN,-0.36119726862102625,-0.030867189901661787,-1.5167755385239918,0.001795430958736688,-0.4229108681735982
2010_02_NE_NYJ,NE,0.16747904064541216,-0.11198902688366139,-5.157339913504464,0.3553074151944614,-0.025500979477299318
2010_02_NE_NYJ,NYJ,0.3553074151944614,-0.025500979477299318,8.95257830619812,0.16747904064541216,-0.11198902688366139
2010_02_NO_SF,NO,0.2566262050140319,-0.37064961337264907,11.582054280572468,0.08074745616573556,0.29122362088058323
2010_02_NO_SF,SF,0.08074745616573556,0.29122362088058323,4.8973314464092255,0.2566262050140319,-0.37064961337264907
2010_02_NYG_IND,IND,0.616648210042123,-0.165280631961719,13.483698207598467,-0.30980507853091693,-0.1771278185212092
2010_02_NYG_IND,NYG,-0.30980507853091693,-0.1771278185212092,-0.39710352818171185,0.616648210042123,-0.165280631961719
2010_02_PHI_DET,DET,0.11020259314086754,-0.0754518680611606,-11.745838622252146,0.20438396696374903,0.28267754871194484
2010_02_PHI_DET,PHI,0.20438396696374903,0.28267754871194484,3.522231473642237,0.11020259314086754,-0.0754518680611606
2010_02_PIT_TEN,PIT,-0.6697366688853772,-0.17957387605626599,-8.336630901869606,-0.36804325353394096,-0.5670659734501636
2010_02_PIT_TEN,TEN,-0.36804325353394096,-0.5670659734501636,12.073760773196366,-0.6697366688853772,-0.17957387605626599
2010_02_SEA_DEN,DEN,0.6890836098484728,-0.221644688869128,8.004902856690544,0.1256829824776867,0.044354661882971415
2010_02_SEA_DEN,SEA,0.1256829824776867,0.044354661882971415,-3.3807390928268433,0.6890836098484728,-0.221644688869128
2010_02_STL_OAK,LA,0.031349241813721236,-0.1393508436698799,-6.184528052806854,0.10954105200316254,-0.11822514281551544
2010_02_STL_OAK,LV,0.10954105200316254,-0.11822514281551544,-2.527852439218097,0.031349241813721236,-0.1393508436698799
2010_02_TB_CAR,CAR,-0.17857572308452235,-0.24962220476696861,-18.384602665901184,0.364797805620821,-0.22567889240435174
2010_02_TB_CAR,TB,0.364797805620821,-0.22567889240435174,-4.558569751679897,-0.17857572308452235,-0.24962220476696861
2010_03_ATL_NO,ATL,0.39072184978431324,-0.10718236747733904,5.6979465165308545,0.22977191883821235,-0.5033429789800721
2010_03_ATL_NO,NO,0.22977191883821235,-0.5033429789800721,13.836345398748243,0.39072184978431324,-0.10718236747733904
2010_03_BUF_NE,BUF,0.21180847559903468,0.14406081673500704,10.207562680755343,0.3696501797019539,0.20035393549728076
2010_03_BUF_NE,NE,0.3696501797019539,0.20035393549728076,14.17139834827847,0.21180847559903468,0.14406081673500704
2010_03_CIN_CAR,CAR,-0.14390968899388099,-0.6845834650282215,-10.594294033944607,-0.19563528749769077,-0.0262397239840699
2010_03_CIN_CAR,CIN,-0.19563528749769077,-0.0262397239840699,-10.778588298204783,-0.14390968899388099,-0.6845834650282215
2010_03_CLE_BAL,BAL,0.4476193605410514,0.04758696387822662,13.527050334960222,0.15527788710766627,0.0662743653927464
2010_03_CLE_BAL,CLE,0.15527788710766627,0.0662743653927464,9.894328999022642,0.4476193605410514,0.04758696387822662
2010_03_DAL_HOU,DAL,0.4497121734844112,-0.02772643738572101,19.082032092686358,0.11432698396287001,-0.19976393838600337
2010_03_DAL_HOU,HOU,0.11432698396287001,-0.19976393838600337,3.4160208888351917,0.4497121734844112,-0.02772643738572101
2010_03_DET_MIN,DET,-0.11022418074096894,-0.35512986626341253,2.1959118718324704,-0.11636296159120682,-0.07170307468498192
2010_03_DET_MIN,MIN,-0.11636296159120682,-0.07170307468498192,1.5534081242301248,-0.11022418074096894,-0.35512986626341253
2010_03_GB_CHI,CHI,0.18018538853322233,-0.39933384812024664,0.07732854439662053,0.27480296005617555,-0.1948578845969258
2010_03_GB_CHI,GB,0.27480296005617555,-0.1948578845969258,20.717132694664457,0.18018538853322233,-0.39933384812024664
2010_03_IND_DEN,DEN,0.11599442355413772,-0.5705567242564737,1.9243659680349785,0.40126710526767795,-0.2639272876152642
2010_03_IND_DEN,IND,0.40126710526767795,-0.2639272876152642,8.407789607380712,0.11599442355413772,-0.5705567242564737
2010_03_NYJ_MIA,MIA,0.22477665308319367,-0.18897120268387801,-0.1876668797598945,0.5066359893845079,0.1217030598658961
2010_03_NYJ_MIA,NYJ,0.5066359893845079,0.1217030598658961,-3.7627716307286865,0.22477665308319367,-0.18897120268387801
2010_03_OAK_ARI,ARI,-0.021941075842942484,-0.08251871860277159,-12.384058117866516,0.09349383056118993,-0.1417093431411393
2010_03_OAK_ARI,LV,0.09349383056118993,-0.1417093431411393,-3.9077694801723255,-0.021941075842942484,-0.08251871860277159
2010_03_PHI_JAX,JAX,-0.40636909510289665,-0.13789281711905021,-16.43048147360484,0.40408592459091264,-0.16993546972394383
2010_03_PHI_JAX,PHI,0.40408592459091264,-0.16993546972394383,2.986799488807547,-0.40636909510289665,-0.13789281711905021
2010_03_PIT_TB,PIT,0.6484040268184529,0.10222647108145923,14.00916613638401,-0.2685889381468003,-0.06071427284688172
2010_03_PIT_TB,TB,-0.2685889381468003,-0.06071427284688172,6.402263854231153,0.6484040268184529,0.10222647108145923
2010_03_SD_SEA,LAC,0.1569827592267476,-0.3871527239243733,2.0605779886245728,-0.02267945991469633,-0.4784990279357235
2010_03_SD_SEA,SEA,-0.02267945991469633,-0.4784990279357235,-0.13748868819205992,0.1569827592267476,-0.3871527239243733
2010_03_SF_KC,KC,0.2726939319330265,0.11186682333700407,2.994957222388341,-0.11244609585579439,-0.41064908413682133
2010_03_SF_KC,SF,-0.11244609585579439,-0.41064908413682133,-6.9119378214790705,0.2726939319330265,0.11186682333700407
2010_03_TEN_NYG,NYG,-0.10908671619073029,-0.046461648677359337,8.734489946315685,0.37263142143267663,-0.014447759223418672
2010_03_TEN_NYG,TEN,0.37263142143267663,-0.014447759223418672,2.4235107004642487,-0.10908671619073029,-0.046461648677359337
2010_03_WAS_STL,LA,0.13058880622894992,-0.05173877246883899,-8.339246596608843,-0.18437639961693264,-0.18824429269942547
2010_03_WAS_STL,WAS,-0.18437639961693264,-0.18824429269942547,-1.3379488260515275,0.13058880622894992,-0.05173877246883899
2010_04_ARI_SD,ARI,-0.6582147078701684,-0.14202660645435874,-8.68736356496811,0.7368564245901313,-0.14193928267400807
2010_04_ARI_SD,LAC,0.7368564245901313,-0.14193928267400807,20.40669471025467,-0.6582147078701684,-0.14202660645435874
2010_04_BAL_PIT,BAL,0.1986022251304204,-0.2341225484168927,5.65016265656497,0.03178603974876434,-0.09961845073433194
2010_04_BAL_PIT,PIT,0.03178603974876434,-0.09961845073433194,-0.5259555010568528,0.1986022251304204,-0.2341225484168927
2010_04_CAR_NO,CAR,0.04100616140147814,-0.012228901256873672,-3.5143095586034985,0.08049063097615992,-0.21017781742005448
2010_04_CAR_NO,NO,0.08049063097615992,-0.21017781742005448,-0.9001717592279116,0.04100616140147814,-0.012228901256873672
2010_04_CHI_NYG,CHI,-0.6915735336183856,-0.32496093148802174,-1.1505308250586193,-0.18485611481563868,-0.0780155496012109
2010_04_CHI_NYG,NYG,-0.18485611481563868,-0.0780155496012109,-4.5038241147994995,-0.6915735336183856,-0.32496093148802174
2010_04_CIN_CLE,CIN,0.2940616237179777,-0.4237141961800969,9.977464377880096,0.07252107409760623,0.03647496237329418
2010_04_CIN_CLE,CLE,0.07252107409760623,0.03647496237329418,-0.9333229064941406,0.2940616237179777,-0.4237141961800969
2010_04_DEN_TEN,DEN,0.09426078623506524,-0.38781959143604827,5.368495523929596,0.17716901972462504,-0.364172309267545
2010_04_DEN_TEN,TEN,0.17716901972462504,-0.364172309267545,0.5949874009404864,0.09426078623506524,-0.38781959143604827
2010_04_DET_GB,DET,0.11243003919098245,-0.255974137640026,-0.29496547748457713,0.3341754124822645,-0.021434367781261073
2010_04_DET_GB,GB,0.3341754124822645,-0.021434367781261073,17.392988064709833,0.11243003919098245,-0.255974137640026
2010_04_HOU_OAK,HOU,0.2562048761540344,0.3293809177189627,-5.610026363973264,-0.06931973450047588,0.11539704713504761
2010_04_HOU_OAK,LV,-0.06931973450047588,0.11539704713504761,-2.407012409285495,0.2562048761540344,0.3293809177189627
2010_04_IND_JAX,IND,0.20731702527189824,0.1958508378916627,9.481242072323095,0.4329081206049618,0.16321656927983794
2010_04_IND_JAX,JAX,0.4329081206049618,0.16321656927983794,12.332182309844278,0.20731702527189824,0.1958508378916627
2010_04_NE_MIA,MIA,-0.10905677638498082,-0.10607902283248093,0.5830405155817667,0.05779093275229119,0.2190607860162533
2010_04_NE_MIA,NE,0.05779093275229119,0.2190607860162533,16.598392958226412,-0.10905677638498082,-0.10607902283248093
2010_04_NYJ_BUF,BUF,-0.33616326624863124,-0.013711300528874355,-10.741517058125249,0.4230791793418509,0.1360680032788232
2010_04_NYJ_BUF,NYJ,0.4230791793418509,0.1360680032788232,5.1675803661346436,-0.33616326624863124,-0.013711300528874355
2010_04_SEA_STL,LA,-0.10705108251313705,-0.2687698869190152,-6.058357006464249,-0.39638845441400156,-0.4582197824037512
2010_04_SEA_STL,SEA,-0.39638845441400156,-0.4582197824037512,-5.780683043930265,-0.10705108251313705,-0.2687698869190152
2010_04_SF_ATL,ATL,-0.029599964100760694,0.0005605004903400533,-5.821362761564033,-0.09390105955946423,0.017084188463437993
2010_04_SF_ATL,SF,-0.09390105955946423,0.017084188463437993,-4.412169108788173,-0.029599964100760694,0.0005605004903400533
2010_04_WAS_PHI,PHI,0.02946409159620126,-0.28038479763331864,0.2447838966663067,0.22687687809155893,-0.0024142684451362584
2010_04_WAS_PHI,WAS,0.22687687809155893,-0.0024142684451362584,-14.255921211507586,0.02946409159620126,-0.28038479763331864
2010_05_ATL_CLE,ATL,0.08392937069913395,0.006356962638424842,-0.6003082862922123,-0.07852774467689662,-0.6091961607788845
2010_05_ATL_CLE,CLE,-0.07852774467689662,-0.6091961607788845,0.9550441252557855,0.08392937069913395,0.006356962638424842
2010_05_CHI_CAR,CAR,-0.6209565537252881,-0.2573338706512147,-14.256775272744042,-0.9628344947018352,0.13580749811789145
2010_05_CHI_CAR,CHI,-0.9628344947018352,0.13580749811789145,-13.166940377818214,-0.6209565537252881,-0.2573338706512147
2010_05_DEN_BAL,BAL,0.25366090533790875,0.1772596757621207,-4.939198136329651,0.3234749155837067,-0.41471332059397054
2010_05_DEN_BAL,DEN,0.3234749155837067,-0.41471332059397054,0.3001175428691663,0.25366090533790875,0.1772596757621207
2010_05_GB_WAS,GB,-0.16060141320662305,0.19460682773885007,-4.72609970304701,0.010480029612991926,-0.42642607784528597
2010_05_GB_WAS,WAS,0.010480029612991926,-0.42642607784528597,-6.178454558054606,-0.16060141320662305,0.19460682773885007
2010_05_JAX_BUF,BUF,-0.008093486515535306,-0.05967857561440074,6.170354684193929,0.3751700645226059,-0.07105089375930192
2010_05_JAX_BUF,JAX,0.3751700645226059,-0.07105089375930192,16.234889924526215,-0.008093486515535306,-0.05967857561440074
2010_05_KC_IND,IND,0.041652975775442795,-0.05405316833057441,-4.3913137167692184,-0.11533473885453137,-0.14609495736874156
2010_05_KC_IND,KC,-0.11533473885453137,-0.14609495736874156,-7.480633567119467,0.041652975775442795,-0.05405316833057441
2010_05_MIN_NYJ,MIN,0.07087276556212012,-0.5415210188493012,-13.055609210449106,-0.24020407421928008,0.0794352452539897
2010_05_MIN_NYJ,NYJ,-0.24020407421928008,0.0794352452539897,-11.548056644062664,0.07087276556212012,-0.5415210188493012
2010_05_NO_ARI,ARI,-0.028002066835408207,-0.40801644028091794,-3.1725786369422386,-0.12336562581473548,-0.3514627253836287
2010_05_NO_ARI,NO,-0.12336562581473548,-0.3514627253836287,0.5026716834459549,-0.028002066835408207,-0.40801644028091794
2010_05_NYG_HOU,HOU,-0.4552888135287336,-0.4878664004895005,-16.997368195477655,0.20675927499039848,-0.08617622255613762
2010_05_NYG_HOU,NYG,0.20675927499039848,-0.08617622255613762,2.5845594704151154,-0.4552888135287336,-0.4878664004895005
2010_05_PHI_SF,PHI,0.11246607946069087,0.02462911488953978,2.5215785349569013,0.13449722182902143,-0.6803281962666439
2010_05_PHI_SF,SF,0.13449722182902143,-0.6803281962666439,3.5358111827801437,0.11246607946069087,0.02462911488953978
2010_05_SD_OAK,LAC,0.21057479950423622,-0.340979278381888,5.097355338789168,0.039917716931284736,-0.06769665082850095
2010_05_SD_OAK,LV,0.039917716931284736,-0.06769665082850095,-6.897629300753276,0.21057479950423622,-0.340979278381888
2010_05_STL_DET,DET,0.24523174924331576,-0.07066158595791255,1.5708045047872208,-0.5085139667263012,0.028661676572353047
2010_05_STL_DET,LA,-0.5085139667263012,0.028661676572353047,-16.384625169965958,0.24523174924331576,-0.07066158595791255
2010_05_TB_CIN,CIN,-0.2581845421678505,0.10398535297669781,-4.26717855864101,0.11413520547465136,0.08830616113693013
2010_05_TB_CIN,TB,0.11413520547465136,0.08830616113693013,10.603064840490168,-0.2581845421678505,0.10398535297669781
2010_05_TEN_DAL,DAL,0.00806502433660303,0.060978929012146015,4.9954816699028015,0.2515624328832046,0.03393710296586505
2010_05_TEN_DAL,TEN,0.2515624328832046,0.03393710296586505,-9.665796409050623,0.00806502433660303,0.060978929012146015
2010_06_ATL_PHI,ATL,0.010289184579491208,-0.1321178358177551,-5.301799447763534,0.4549170838166322,-0.057358524894006016
2010_06_ATL_PHI,PHI,0.4549170838166322,-0.057358524894006016,15.155530284191,0.010289184579491208,-0.1321178358177551
2010_06_BAL_NE,BAL,0.267640963708991,-0.17150355635076817,11.08338640016668,-0.018230213458099855,0.07610037098840548
2010_06_BAL_NE,NE,-0.018230213458099855,0.07610037098840548,-3.1732616776769813,0.267640963708991,-0.17150355635076817
2010_06_CLE_PIT,CLE,-0.05750244802874376,-0.1560055415795528,9.899753332138062,0.4302459027726556,-0.11915847412476849
2010_06_CLE_PIT,PIT,0.4302459027726556,-0.11915847412476849,5.850923778834166,-0.05750244802874376,-0.1560055415795528
2010_06_DAL_MIN,DAL,0.023027842784358654,-0.009681406707386486,7.011097203940153,0.004503243158174759,-0.25975498212059833
2010_06_DAL_MIN,MIN,0.004503243158174759,-0.25975498212059833,7.358296999805852,0.023027842784358654,-0.009681406707386486
2010_06_DET_NYG,DET,-0.03042291365713274,-0.1315612374149312,-4.573588231776623,0.09865628461619573,0.061766580950158335
2010_06_DET_NYG,NYG,0.09865628461619573,0.061766580950158335,4.916074666483649,-0.03042291365713274,-0.1315612374149312
2010_06_IND_WAS,IND,0.3059063403522984,-0.0020982699822084594,4.730579335438578,-0.05990724772111265,-0.05628059468480111
2010_06_IND_WAS,WAS,-0.05990724772111265,-0.05628059468480111,-0.9137944711579217,0.3059063403522984,-0.0020982699822084594
2010_06_KC_HOU,HOU,0.4129914699879009,0.3087113318403929,13.433118164539337,0.6185880683400433,0.0963369737406825
2010_06_KC_HOU,KC,0.6185880683400433,0.0963369737406825,5.823940758047433,0.4129914699879009,0.3087113318403929
2010_06_MIA_GB,GB,0.08455283422039112,0.022538952687884577,1.1373046143301602,0.20194965033442713,-0.17905848207581587
2010_06_MIA_GB,MIA,0.20194965033442713,-0.17905848207581587,2.156305271718237,0.08455283422039112,0.022538952687884577
2010_06_NO_TB,NO,0.47216668038908327,0.39836953655958496,6.334903370589018,0.17094139454496576,-0.6455505834465536
2010_06_NO_TB,TB,0.17094139454496576,-0.6455505834465536,-5.058507272537718,0.47216668038908327,0.39836953655958496
2010_06_NYJ_DEN,DEN,0.20872777074464507,-0.46745059353674556,-12.527584854294272,0.040596511842471115,-0.07082844649718528
2010_06_NYJ_DEN,NYJ,0.040596511842471115,-0.07082844649718528,-5.462455650170644,0.20872777074464507,-0.46745059353674556
2010_06_OAK_SF,LV,-0.3152930113335743,-0.1038667220085138,-19.934928204332078,0.06824168165580703,-0.05391971507148507
2010_06_OAK_SF,SF,0.06824168165580703,-0.05391971507148507,-8.10612291097641,-0.3152930113335743,-0.1038667220085138
2010_06_SD_STL,LA,0.03255901918687558,-0.07630267203340492,-10.797760851921574,-0.12582780575346633,0.20086543124360853
2010_06_SD_STL,LAC,-0.12582780575346633,0.20086543124360853,-2.842757911295504,0.03255901918687558,-0.07630267203340492
2010_06_SEA_CHI,CHI,-0.08534080769943313,-0.042296105151763186,-13.54906528423994,0.07367544483568053,-0.001175781597527836
2010_06_SEA_CHI,SEA,0.07367544483568053,-0.001175781597527836,-0.06619665771722794,-0.08534080769943313,-0.042296105151763186
2010_06_TEN_JAX,JAX,-0.3307498961536114,-0.02539882654040728,-5.614700002802743,0.690109230761424,0.0010682665311276
2010_06_TEN_JAX,TEN,0.690109230761424,0.0010682665311276,6.722340555418105,-0.3307498961536114,-0.02539882654040728
2010_07_ARI_SEA,ARI,-0.4447572787431353,-0.00921656762366183,-25.576575055266872,-0.07509054226576252,-0.26835703691423074
2010_07_ARI_SEA,SEA,-0.07509054226576252,-0.26835703691423074,-6.044292685232665,-0.4447572787431353,-0.00921656762366183
2010_07_BUF_BAL,BAL,0.33038332420333677,-0.10796440182472426,-6.0942632536734305,0.2628851065357584,-0.12687729612298426
2010_07_BUF_BAL,BUF,0.2628851065357584,-0.12687729612298426,7.500685093014739,0.33038332420333677,-0.10796440182472426
2010_07_CIN_ATL,ATL,0.11882607964891867,0.23188317596892982,9.666011459899671,0.40937511360633144,-0.2650058269750194
2010_07_CIN_ATL,CIN,0.40937511360633144,-0.2650058269750194,8.935354072220472,0.11882607964891867,0.23188317596892982
2010_07_CLE_NO,CLE,-0.0658693855660382,0.11037805352922685,-0.12569036334753036,-0.10894918655133101,-0.31077018357464115
2010_07_CLE_NO,NO,-0.10894918655133101,-0.31077018357464115,2.3223995620554145,-0.0658693855660382,0.11037805352922685
2010_07_JAX_KC,JAX,0.05985468610389424,-0.11298335165272212,-4.60401118704767,0.6619105325413069,0.15925887647642603
2010_07_JAX_KC,KC,0.6619105325413069,0.15925887647642603,17.302744918399387,0.05985468610389424,-0.11298335165272212
2010_07_MIN_GB,GB,0.14836692536482587,-0.10255413580619331,0.953742265701294,-0.29164694839542504,0.28978263082939926
2010_07_MIN_GB,MIN,-0.29164694839542504,0.28978263082939926,-1.2017253144034024,0.14836692536482587,-0.10255413580619331
2010_07_NE_SD,LAC,0.11706435018098982,-0.6348294383420389,5.076828789203725,-0.06657183090727944,0.055512385467106164
2010_07_NE_SD,NE,-0.06657183090727944,0.055512385467106164,-3.7131917092107956,0.11706435018098982,-0.6348294383420389
2010_07_NYG_DAL,DAL,-0.23558686429899134,-0.2857611048921871,-11.487927001256208,0.15971243089118686,-0.17090368452510596
2010_07_NYG_DAL,NYG,0.15971243089118686,-0.17090368452510596,14.192983933857509,-0.23558686429899134,-0.2857611048921871
2010_07_OAK_DEN,DEN,-0.5533302657192842,-0.35646939764653024,-16.96209049430387,0.5988068287637125,0.3493178860505577
2010_07_OAK_DEN,LV,0.5988068287637125,0.3493178860505577,4.132012128829956,-0.5533302657192842,-0.35646939764653024
2010_07_PHI_TEN,PHI,-0.17870231170209686,-0.2163823605578332,-0.8671271138721042,0.2125171143855198,-0.26961874288808435
2010_07_PHI_TEN,TEN,0.2125171143855198,-0.26961874288808435,0.5642567574977875,-0.17870231170209686,-0.2163823605578332
2010_07_PIT_MIA,MIA,-0.03238640269232611,-0.29448022543332836,-1.3427450827189855,0.38228392290860713,-0.31894068357303323
2010_07_PIT_MIA,PIT,0.38228392290860713,-0.31894068357303323,14.401134793405179,-0.03238640269232611,-0.29448022543332836
2010_07_SF_CAR,CAR,0.11936313411751544,-0.5264760850245064,9.01300674531518,-0.1297169961900016,-0.07292967884922805
2010_07_SF_CAR,SF,-0.1297169961900016,-0.07292967884922805,-12.183883930406262,0.11936313411751544,-0.5264760850245064
2010_07_STL_TB,LA,-0.021288521319245714,0.15337816479538258,-7.888163396945367,0.04332265865741436,-0.1173641063949559
2010_07_STL_TB,TB,0.04332265865741436,-0.1173641063949559,-1.2707516933098817,-0.021288521319245714,0.15337816479538258
2010_07_WAS_CHI,CHI,-0.4741192373944416,-0.3401974768785294,4.414480552077293,-0.32081021685905065,-0.2861164899566211
2010_07_WAS_CHI,WAS,-0.32081021685905065,-0.2861164899566211,-1.4646521499080043,-0.4741192373944416,-0.3401974768785294
2010_08_BUF_KC,BUF,0.023139601555331353,-0.06690011967482322,-10.754684909530308,-0.10136957312311193,0.14492919890804917
2010_08_BUF_KC,KC,-0.10136957312311193,0.14492919890804917,-2.979739879568418,0.023139601555331353,-0.06690011967482322
2010_08_CAR_STL,CAR,-0.29555502394068633,-0.47004924577777274,1.738091014526986,0.18998717539815269,-0.5431171522303514
2010_08_CAR_STL,LA,0.18998717539815269,-0.5431171522303514,11.44269104115665,-0.29555502394068633,-0.47004924577777274
2010_08_DEN_SF,DEN,0.14085955405338133,-0.2758005059013764,7.155968797834296,0.5627510961427001,-0.053762861119847676
2010_08_DEN_SF,SF,0.5627510961427001,-0.053762861119847676,5.215539195035634,0.14085955405338133,-0.2758005059013764
2010_08_GB_NYJ,GB,-0.05464872027203183,-0.2983981276741973,-14.283813711474924,-0.16714467782229175,-0.48104090336322164
2010_08_GB_NYJ,NYJ,-0.16714467782229175,-0.48104090336322164,-18.015124688023015,-0.05464872027203183,-0.2983981276741973
2010_08_HOU_IND,HOU,-0.3826098164102155,0.4730351482317524,-11.272877371973461,0.2153187355672034,-0.11148989303350951
2010_08_HOU_IND,IND,0.2153187355672034,-0.11148989303350951,-5.3982279698054,-0.3826098164102155,0.4730351482317524
2010_08_JAX_DAL,DAL,0.05348185745618288,-0.5038397099910071,2.891391819837142,0.7870014309470813,-0.03373603112242349
2010_08_JAX_DAL,JAX,0.7870014309470813,-0.03373603112242349,22.22378182978857,0.05348185745618288,-0.5038397099910071
